Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2014-164147,2014-02-03,2014-02-06,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
US-2014-164147,2014-02-03,2014-02-06,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
US-2014-164147,2014-02-03,2014-02-06,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464
CA-2013-145583,2013-10-14,2013-10-20,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976
CA-2013-110366,2013-09-06,2013-09-08,Second Class,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
CA-2014-106180,2014-09-19,2014-09-24,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814
CA-2014-106180,2014-09-19,2014-09-24,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042
CA-2014-106180,2014-09-19,2014-09-24,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976
CA-2014-155376,2014-12-23,2014-12-28,Standard Class,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518
CA-2012-110744,2012-09-07,2012-09-12,Standard Class,Helen Andreada,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579
CA-2011-110072,2011-10-22,2011-10-28,Standard Class,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
CA-2013-114489,2013-12-06,2013-12-10,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45,11,0.0,103.8015
CA-2013-114489,2013-12-06,2013-12-10,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988
CA-2013-114489,2013-12-06,2013-12-10,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552
CA-2013-114489,2013-12-06,2013-12-10,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285
CA-2013-158834,2013-03-14,2013-03-17,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
CA-2013-158834,2013-03-14,2013-03-17,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,203.184,2,0.2,15.2388
CA-2012-124919,2012-05-31,2012-06-02,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271
CA-2012-124919,2012-05-31,2012-06-02,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392
CA-2012-124919,2012-05-31,2012-06-02,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288
CA-2012-118948,2012-05-28,2012-06-03,Standard Class,Neil Knudson,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901
CA-2011-104269,2011-03-01,2011-03-06,Second Class,Dave Brooks,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
CA-2013-114104,2013-11-21,2013-11-25,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714
CA-2013-114104,2013-11-21,2013-11-25,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325
CA-2013-162733,2013-05-12,2013-05-13,First Class,Ted Trevino,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691
CA-2012-119697,2012-12-28,2012-12-31,Second Class,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
CA-2013-154508,2013-11-17,2013-11-21,Standard Class,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staples,28.4,5,0.0,13.348
CA-2013-113817,2013-11-08,2013-11-12,Standard Class,Max Jones,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
CA-2011-139892,2011-09-08,2011-09-12,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
CA-2011-118962,2011-08-05,2011-08-09,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94,3,0.0,9.8418
CA-2011-118962,2011-08-05,2011-08-09,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608
CA-2011-118962,2011-08-05,2011-08-09,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
US-2011-100853,2011-09-14,2011-09-19,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
US-2011-100853,2011-09-14,2011-09-19,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
US-2014-152366,2014-04-22,2014-04-26,Second Class,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
US-2012-101511,2012-11-21,2012-11-23,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
US-2012-101511,2012-11-21,2012-11-23,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
CA-2012-137225,2012-12-15,2012-12-19,Standard Class,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104
CA-2011-166191,2011-12-05,2011-12-09,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
CA-2011-166191,2011-12-05,2011-12-09,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,408.744,7,0.2,76.6395
CA-2011-158274,2011-11-19,2011-11-24,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296
CA-2011-158274,2011-11-19,2011-11-24,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986
CA-2011-158274,2011-11-19,2011-11-24,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25
CA-2013-105018,2013-11-29,2013-12-03,Standard Class,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368
CA-2011-123260,2011-08-26,2011-08-30,Standard Class,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984
CA-2013-157000,2013-07-17,2013-07-23,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
CA-2013-157000,2013-07-17,2013-07-23,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
CA-2012-102281,2012-10-12,2012-10-14,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
CA-2012-102281,2012-10-12,2012-10-14,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928
CA-2012-102281,2012-10-12,2012-10-14,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832
CA-2012-102281,2012-10-12,2012-10-14,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
CA-2012-102281,2012-10-12,2012-10-14,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567
CA-2012-131457,2012-10-31,2012-11-06,Standard Class,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116
CA-2011-140004,2011-03-21,2011-03-25,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
CA-2011-140004,2011-03-21,2011-03-25,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
CA-2014-107720,2014-11-07,2014-11-14,Standard Class,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276
US-2014-124303,2014-07-07,2014-07-14,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
US-2014-124303,2014-07-07,2014-07-14,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
CA-2014-105074,2014-06-25,2014-06-30,Standard Class,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
CA-2011-133690,2011-08-03,2011-08-05,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
CA-2011-133690,2011-08-03,2011-08-05,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
US-2014-116701,2014-12-18,2014-12-22,Second Class,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
CA-2014-126382,2014-06-04,2014-06-08,Standard Class,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
CA-2014-108329,2014-12-10,2014-12-15,Standard Class,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
CA-2014-135860,2014-12-02,2014-12-08,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744
CA-2014-135860,2014-12-02,2014-12-08,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346
CA-2014-135860,2014-12-02,2014-12-08,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824
CA-2014-135860,2014-12-02,2014-12-08,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099
CA-2014-135860,2014-12-02,2014-12-08,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796
CA-2012-101007,2012-02-09,2012-02-13,Second Class,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
CA-2012-146262,2012-01-02,2012-01-09,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
CA-2012-146262,2012-01-02,2012-01-09,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
CA-2012-146262,2012-01-02,2012-01-09,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
CA-2012-146262,2012-01-02,2012-01-09,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4
CA-2012-146262,2012-01-02,2012-01-09,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
CA-2013-130162,2013-10-29,2013-11-02,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568
CA-2013-130162,2013-10-29,2013-11-02,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
CA-2012-169397,2012-12-24,2012-12-27,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
CA-2012-169397,2012-12-24,2012-12-27,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
CA-2012-169397,2012-12-24,2012-12-27,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
CA-2012-169397,2012-12-24,2012-12-27,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
CA-2012-169397,2012-12-24,2012-12-27,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
CA-2012-169397,2012-12-24,2012-12-27,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
CA-2012-163055,2012-08-09,2012-08-16,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968
